Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games
17,Elche CF,Omar Mascarell,MD,6,2,2010000,100,"['1', '2', '3', 0, 0]",1,2,3,0,0,1.2
17,Elche CF,Tete Morente,MD,5,1.7,1150000,67,"['0', '3', '2', 0, 0]",0,3,2,0,0,1.0
17,Elche CF,Josan,MD,4,2,1080000,0,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8
17,Elche CF,Raúl Guti,MD,4,4,730000,0,"['-', '-', '4', 0, 0]",0,0,4,0,0,0.8
17,Elche CF,Pastore,MD,1,1,490000,0,"['1', '-', '-', 0, 0]",1,0,0,0,0,0.2
17,Elche CF,Fidel,MD,1,1,3580000,33,"['-', '1', '-', 0, 0]",0,1,0,0,0,0.2
17,Elche CF,Álex Alfaro,MD,0,0,210000,0,"['1', '-', '-', 0, 0]",1,0,0,0,0,0.2
17,Elche CF,Pere Milla,DL,10,3.3,3770000,33,"['3', '4', '2', 0, 0]",3,4,2,0,0,1.8
17,Elche CF,Ezequiel Ponce,DL,9,3,1930000,67,"['1', '5', '2', 0, 0]",1,5,2,0,0,1.6
17,Elche CF,Roger,DL,8,2.7,4860000,100,"['2', '2', '4', 0, 0]",2,2,4,0,0,1.6
17,Elche CF,Lucas Boyé,DL,5,2.5,5380000,0,"['-', '4', '1', 0, 0]",0,4,1,0,0,1.0
18,Girona FC,Juan Carlos Martín,PT,12,4,2410000,100,"['2', '2', '8', 0, 0]",2,2,8,0,0,2.4
18,Girona FC,Santiago Bueno,DF,19,6.3,2610000,100,"['7', '6', '6', 0, 0]",7,6,6,0,0,3.8
18,Girona FC,Miguel Gutiérrez,DF,14,4.7,2730000,67,"['3', '5', '6', 0, 0]",3,5,6,0,0,2.8
18,Girona FC,David López,DF,11,3.7,1850000,100,"['2', '1', '8', 0, 0]",2,1,8,0,0,2.2
18,Girona FC,Yan Couto,DF,10,3.3,1090000,100,"['4', '2', '4', 0, 0]",4,2,4,0,0,2.0
18,Girona FC,Juanpe,DF,9,3,2170000,100,"['5', '2', '2', 0, 0]",5,2,2,0,0,1.8
18,Girona FC,Javi Hernández,DF,5,2.5,760000,0,"['-', '1', '4', 0, 0]",0,1,4,0,0,1.0
18,Girona FC,Valery,DF,2,2,1030000,33,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
18,Girona FC,Arnau Martínez,DF,2,2,1700000,0,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
18,Girona FC,Bernardo,DF,0,0,2440000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
18,Girona FC,Aleix García,MD,21,7,5140000,100,"['6', '8', '7', 0, 0]",6,8,7,0,0,4.2
18,Girona FC,Yangel Herrera,MD,10,3.3,2620000,67,"['2', '7', '1', 0, 0]",2,7,1,0,0,2.0
18,Girona FC,Samu Sáiz,MD,8,2.7,2300000,33,"['1', '3', '4', 0, 0]",1,3,4,0,0,1.6
18,Girona FC,Rodrigo Riquelme,MD,7,3.5,3860000,67,"['2', '5', '-', 0, 0]",2,5,0,0,0,1.4
18,Girona FC,Óscar Ureña,MD,5,2.5,730000,33,"['3', '-', '2', 0, 0]",3,0,2,0,0,1.0
18,Girona FC,Ramón Terrats,MD,4,1.3,1160000,33,"['-', '2', '2', 0, 0]",0,2,2,0,0,0.8
18,Girona FC,Reinier,MD,4,2,1500000,0,"['2', '1', '1', 0, 0]",2,1,1,0,0,0.8
18,Girona FC,Joel Roca,MD,0,0,400000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
18,Girona FC,Iván Martín,MD,0,0,360000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
18,Girona FC,Borja García,MD,0,0,1080000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
18,Girona FC,Ibrahima Kébé,MD,0,0,290000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
18,Girona FC,Valentín Castellanos,DL,15,5,6590000,100,"['4', '9', '2', 0, 0]",4,9,2,0,0,3.0
18,Girona FC,Stuani,DL,14,4.7,8600000,67,"['2', '8', '4', 0, 0]",2,8,4,0,0,2.8
19,RC Celta de Vigo,Marchesin,PT,11,3.7,3130000,100,"['0', '3', '8', 0, 0]",0,3,8,0,0,2.2
19,RC Celta de Vigo,Iván Villar,PT,0,0,330000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Unai Núñez,DF,12,4,2960000,100,"['3', '1', '8', 0, 0]",3,1,8,0,0,2.4
19,RC Celta de Vigo,Aidoo,DF,9,3,2410000,100,"['2', '2', '5', 0, 0]",2,2,5,0,0,1.8
19,RC Celta de Vigo,Hugo Mallo,DF,8,2.7,3010000,100,"['4', '0', '4', 0, 0]",4,0,4,0,0,1.6
19,RC Celta de Vigo,Javi Galán,DF,7,2.3,5100000,100,"['3', '2', '2', 0, 0]",3,2,2,0,0,1.4
19,RC Celta de Vigo,Carlos Domínguez,DF,0,0,270000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Kevin Vázquez,DF,0,0,460000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Mingueza,DF,-4,-4,1390000,0,"['-4', '-', '-', 0, 0]",-4,0,0,0,0,-0.8
19,RC Celta de Vigo,Óscar Rodríguez,MD,15,5,5850000,100,"['5', '4', '6', 0, 0]",5,4,6,0,0,3.0
19,RC Celta de Vigo,Renato Tapia,MD,12,4,790000,67,"['4', '2', '6', 0, 0]",4,2,6,0,0,2.4
19,RC Celta de Vigo,Franco Cervi,MD,11,3.7,3230000,100,"['4', '3', '4', 0, 0]",4,3,4,0,0,2.2
19,RC Celta de Vigo,Carles Pérez,MD,11,3.7,2600000,33,"['1', '3', '7', 0, 0]",1,3,7,0,0,2.2
19,RC Celta de Vigo,Fran Beltrán,MD,10,3.3,3330000,100,"['2', '4', '4', 0, 0]",2,4,4,0,0,2.0
19,RC Celta de Vigo,Gabriel Veiga,MD,5,1.7,450000,0,"['3', '-', '2', 0, 0]",3,0,2,0,0,1.0
19,RC Celta de Vigo,Augusto Solari,MD,5,2.5,830000,33,"['1', '2', '2', 0, 0]",1,2,2,0,0,1.0
19,RC Celta de Vigo,Luca de la Torre,MD,2,2,1220000,0,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4
19,RC Celta de Vigo,Denis Suárez,MD,0,0,3270000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Hugo Álvarez,MD,0,0,210000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Miguel Baeza,MD,0,0,300000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Swedberg,MD,0,0,1460000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
19,RC Celta de Vigo,Iago Aspas,DL,30,10,23490000,100,"['10', '10', '10', 0, 0]",10,10,10,0,0,6.0
19,RC Celta de Vigo,Gonzalo Paciencia,DL,13,4.3,6650000,67,"['9', '2', '2', 0, 0]",9,2,2,0,0,2.6
20,Sevilla FC,Bono,PT,7,2.3,6090000,100,"['2', '3', '2', 0, 0]",2,3,2,0,0,1.4
20,Sevilla FC,Dmitrovic,PT,0,0,530000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Rekik,DF,15,5,2960000,100,"['1', '12', '2', 0, 0]",1,12,2,0,0,3.0
20,Sevilla FC,Álex Telles,DF,10,3.3,2390000,33,"['2', '1', '7', 0, 0]",2,1,7,0,0,2.0
20,Sevilla FC,Marcos Acuña,DF,8,4,6290000,67,"['4', '4', '-', 0, 0]",4,4,0,0,0,1.6
20,Sevilla FC,Nianzou,DF,8,4,3660000,67,"['-', '4', '4', 0, 0]",0,4,4,0,0,1.6
20,Sevilla FC,Gonzalo Montiel,DF,2,2,940000,33,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4
20,Sevilla FC,José Ángel Carmona,DF,2,2,330000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
20,Sevilla FC,Jesús Navas,DF,1,0.5,5250000,67,"['1', '-', '0', 0, 0]",1,0,0,0,0,0.2
20,Sevilla FC,Marcão,DF,0,0,4640000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Fernando Reges,MD,16,5.3,6130000,100,"['7', '5', '4', 0, 0]",7,5,4,0,0,3.2
20,Sevilla FC,Papu Gómez,MD,16,5.3,6150000,100,"['6', '5', '5', 0, 0]",6,5,5,0,0,3.2
20,Sevilla FC,Óliver Torres,MD,14,7,920000,67,"['-', '6', '8', 0, 0]",0,6,8,0,0,2.8
20,Sevilla FC,Delaney,MD,8,4,2320000,33,"['5', '-', '3', 0, 0]",5,0,3,0,0,1.6
20,Sevilla FC,Joan Jordan,MD,7,3.5,4940000,67,"['-', '2', '5', 0, 0]",0,2,5,0,0,1.4
20,Sevilla FC,Isco,MD,7,3.5,9380000,0,"['-', '4', '3', 0, 0]",0,4,3,0,0,1.4
20,Sevilla FC,Gudelj,MD,4,4,850000,33,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8
20,Sevilla FC,Rakitic,MD,4,2,5200000,0,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8
20,Sevilla FC,Pedro Ortiz,MD,0,0,220000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Erik Lamela,DL,11,3.7,5740000,67,"['9', '-1', '3', 0, 0]",9,-1,3,0,0,2.2
20,Sevilla FC,Rafa Mir,DL,11,3.7,7950000,100,"['2', '8', '1', 0, 0]",2,8,1,0,0,2.2
20,Sevilla FC,Ocampos,DL,8,2.7,8450000,33,"['5', '1', '2', 0, 0]",5,1,2,0,0,1.6
20,Sevilla FC,En-Nesyri,DL,6,2,7490000,0,"['2', '2', '2', 0, 0]",2,2,2,0,0,1.2
20,Sevilla FC,Iván Romero,DL,2,2,270000,0,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
20,Sevilla FC,Jesús Corona,DL,2,2,5480000,33,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
20,Sevilla FC,Munir El Haddadi,DL,0,0,1380000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Suso,DL,0,0,1740000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
