Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games,Value
17,Elche CF,Édgar Badía,PT,3,100,0,0,19,6.3,"['2', '7', '10', 0, 0]",2,7,10,0,0,3.8,2930000
17,Elche CF,Axel Werner,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,290000
17,Elche CF,Bigas,DF,3,100,0,0,10,3.3,"['1', '7', '2', 0, 0]",1,7,2,0,0,2.0,1600000
17,Elche CF,Johan Mojica,DF,3,100,0,0,10,3.3,"['0', '6', '4', 0, 0]",0,6,4,0,0,2.0,4030000
17,Elche CF,Helibelton Palacios,DF,3,33,0,0,8,4,"['4', '-', '4', 0, 0]",4,0,4,0,0,1.6,1530000
17,Elche CF,Pol Lirola,DF,3,67,0,1,7,3.5,"['-', '6', '1', 0, 0]",0,6,1,0,0,1.4,1460000
17,Elche CF,Enzo Roco,DF,3,100,0,0,6,2,"['-2', '6', '2', 0, 0]",-2,6,2,0,0,1.2,1690000
17,Elche CF,Diego González,DF,3,0,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,460000
17,Elche CF,Clerc,DF,2,0,1,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,520000
17,Elche CF,Gonzalo Verdú,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,630000
17,Elche CF,John Donald,DF,2,33,0,0,-8,-8,"['-8', '-', '-', 0, 0]",-8,0,0,0,0,-1.6,240000
17,Elche CF,Álex Collado,MD,2,67,0,0,16,8,"['-', '8', '8', 0, 0]",0,8,8,0,0,3.2,2520000
17,Elche CF,Gumbau,MD,3,100,0,0,9,3,"['2', '5', '2', 0, 0]",2,5,2,0,0,1.8,1710000
17,Elche CF,Domingos Quina,MD,1,0,0,0,8,4,"['-', '5', '4', 0, 0]",0,5,4,0,0,1.8,890000
17,Elche CF,Omar Mascarell,MD,1,100,0,0,6,2,"['1', '2', '3', 0, 0]",1,2,3,0,0,1.2,2010000
17,Elche CF,Tete Morente,MD,2,67,0,0,5,1.7,"['0', '3', '2', 0, 0]",0,3,2,0,0,1.0,1150000
17,Elche CF,Josan,MD,1,0,0,0,4,2,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8,1080000
17,Elche CF,Raúl Guti,MD,1,0,0,0,4,4,"['-', '-', '4', 0, 0]",0,0,4,0,0,0.8,730000
17,Elche CF,Pastore,MD,2,0,0,0,1,1,"['1', '-', '-', 0, 0]",1,0,0,0,0,0.2,490000
17,Elche CF,Fidel,MD,2,33,0,0,1,1,"['-', '1', '-', 0, 0]",0,1,0,0,0,0.2,3580000
17,Elche CF,Álex Alfaro,MD,1,0,0,0,0,0,"['1', '-', '-', 0, 0]",1,0,0,0,0,0.2,210000
17,Elche CF,Pere Milla,DL,1,33,0,0,10,3.3,"['3', '4', '2', 0, 0]",3,4,2,0,0,1.8,3770000
17,Elche CF,Ezequiel Ponce,DL,0,67,0,0,9,3,"['1', '5', '2', 0, 0]",1,5,2,0,0,1.6,1930000
17,Elche CF,Roger,DL,0,100,0,0,8,2.7,"['2', '2', '4', 0, 0]",2,2,4,0,0,1.6,4860000
17,Elche CF,Lucas Boyé,DL,0,0,0,0,5,2.5,"['-', '4', '1', 0, 0]",0,4,1,0,0,1.0,5380000
18,Girona FC,Juan Carlos Martín,PT,3,100,0,0,12,4,"['2', '2', '8', 0, 0]",2,2,8,0,0,2.4,2410000
18,Girona FC,Santiago Bueno,DF,3,100,0,0,19,6.3,"['7', '6', '6', 0, 0]",7,6,6,0,0,3.8,2610000
18,Girona FC,Miguel Gutiérrez,DF,3,67,0,0,14,4.7,"['3', '5', '6', 0, 0]",3,5,6,0,0,2.8,2730000
18,Girona FC,David López,DF,3,100,0,0,11,3.7,"['2', '1', '8', 0, 0]",2,1,8,0,0,2.2,1850000
18,Girona FC,Yan Couto,DF,3,100,0,0,10,3.3,"['4', '2', '4', 0, 0]",4,2,4,0,0,2.0,1090000
18,Girona FC,Juanpe,DF,3,100,1,0,9,3,"['5', '2', '2', 0, 0]",5,2,2,0,0,1.8,2170000
18,Girona FC,Javi Hernández,DF,3,0,0,0,5,2.5,"['-', '1', '4', 0, 0]",0,1,4,0,0,1.0,760000
18,Girona FC,Valery,DF,3,33,1,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,1030000
18,Girona FC,Arnau Martínez,DF,3,0,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,1700000
18,Girona FC,Bernardo,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2440000
18,Girona FC,Aleix García,MD,3,100,0,1,21,7,"['6', '8', '7', 0, 0]",6,8,7,0,0,4.2,5140000
18,Girona FC,Stuani,DL,3,67,0,1,14,4.7,"['2', '8', '4', 0, 0]",2,8,4,0,0,2.8,8600000
18,Girona FC,Yangel Herrera,MD,3,67,0,0,10,3.3,"['2', '7', '1', 0, 0]",2,7,1,0,0,2.0,2620000
18,Girona FC,Samu Sáiz,MD,3,33,0,0,8,2.7,"['1', '3', '4', 0, 0]",1,3,4,0,0,1.6,2300000
18,Girona FC,Rodrigo Riquelme,MD,2,67,0,0,7,3.5,"['2', '5', '-', 0, 0]",2,5,0,0,0,1.4,3860000
18,Girona FC,Óscar Ureña,MD,1,33,0,0,5,2.5,"['3', '-', '2', 0, 0]",3,0,2,0,0,1.0,730000
18,Girona FC,Ramón Terrats,MD,2,33,0,0,4,1.3,"['-', '2', '2', 0, 0]",0,2,2,0,0,0.8,1160000
18,Girona FC,Reinier,MD,2,0,0,0,4,2,"['2', '1', '1', 0, 0]",2,1,1,0,0,0.8,1500000
18,Girona FC,Joel Roca,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,400000
18,Girona FC,Iván Martín,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,360000
18,Girona FC,Borja García,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1080000
18,Girona FC,Ibrahima Kébé,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,290000
18,Girona FC,Valentín Castellanos,DL,0,100,0,0,15,5,"['4', '9', '2', 0, 0]",4,9,2,0,0,3.0,6590000
19,RC Celta de Vigo,Marchesin,PT,3,100,0,0,11,3.7,"['0', '3', '8', 0, 0]",0,3,8,0,0,2.2,3130000
19,RC Celta de Vigo,Iván Villar,PT,3,0,3,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,330000
19,RC Celta de Vigo,Unai Núñez,DF,3,100,0,0,12,4,"['3', '1', '8', 0, 0]",3,1,8,0,0,2.4,2960000
19,RC Celta de Vigo,Aidoo,DF,3,100,0,1,9,3,"['2', '2', '5', 0, 0]",2,2,5,0,0,1.8,2410000
19,RC Celta de Vigo,Hugo Mallo,DF,3,100,0,0,8,2.7,"['4', '0', '4', 0, 0]",4,0,4,0,0,1.6,3010000
19,RC Celta de Vigo,Javi Galán,DF,3,100,0,0,7,2.3,"['3', '2', '2', 0, 0]",3,2,2,0,0,1.4,5100000
19,RC Celta de Vigo,Carlos Domínguez,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,270000
19,RC Celta de Vigo,Kevin Vázquez,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,460000
19,RC Celta de Vigo,Mingueza,DF,3,0,0,0,-4,-4,"['-4', '-', '-', 0, 0]",-4,0,0,0,0,-0.8,1390000
19,RC Celta de Vigo,Óscar Rodríguez,MD,3,100,0,0,15,5,"['5', '4', '6', 0, 0]",5,4,6,0,0,3.0,5850000
19,RC Celta de Vigo,Renato Tapia,MD,3,67,1,0,12,4,"['4', '2', '6', 0, 0]",4,2,6,0,0,2.4,790000
19,RC Celta de Vigo,Franco Cervi,MD,3,100,0,1,11,3.7,"['4', '3', '4', 0, 0]",4,3,4,0,0,2.2,3230000
19,RC Celta de Vigo,Carles Pérez,MD,2,33,0,1,11,3.7,"['1', '3', '7', 0, 0]",1,3,7,0,0,2.2,2600000
19,RC Celta de Vigo,Fran Beltrán,MD,3,100,0,0,10,3.3,"['2', '4', '4', 0, 0]",2,4,4,0,0,2.0,3330000
19,RC Celta de Vigo,Gabriel Veiga,MD,1,0,0,0,5,1.7,"['3', '-', '2', 0, 0]",3,0,2,0,0,1.0,450000
19,RC Celta de Vigo,Augusto Solari,MD,1,33,0,0,5,2.5,"['1', '2', '2', 0, 0]",1,2,2,0,0,1.0,830000
19,RC Celta de Vigo,Luca de la Torre,MD,1,0,0,0,2,2,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4,1220000
19,RC Celta de Vigo,Denis Suárez,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,3270000
19,RC Celta de Vigo,Hugo Álvarez,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,210000
19,RC Celta de Vigo,Miguel Baeza,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,300000
19,RC Celta de Vigo,Swedberg,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1460000
19,RC Celta de Vigo,Iago Aspas,DL,0,100,0,0,30,10,"['10', '10', '10', 0, 0]",10,10,10,0,0,6.0,23490000
19,RC Celta de Vigo,Gonzalo Paciencia,DL,0,67,0,0,13,4.3,"['9', '2', '2', 0, 0]",9,2,2,0,0,2.6,6650000
20,Sevilla FC,Bono,PT,3,100,0,0,7,2.3,"['2', '3', '2', 0, 0]",2,3,2,0,0,1.4,6090000
20,Sevilla FC,Dmitrovic,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,530000
20,Sevilla FC,Rekik,DF,3,100,1,0,15,5,"['1', '12', '2', 0, 0]",1,12,2,0,0,3.0,2960000
20,Sevilla FC,Álex Telles,DF,3,33,0,1,10,3.3,"['2', '1', '7', 0, 0]",2,1,7,0,0,2.0,2390000
20,Sevilla FC,Marcos Acuña,DF,3,67,1,0,8,4,"['4', '4', '-', 0, 0]",4,4,0,0,0,1.6,6290000
20,Sevilla FC,Nianzou,DF,3,67,0,0,8,4,"['-', '4', '4', 0, 0]",0,4,4,0,0,1.6,3660000
20,Sevilla FC,Gonzalo Montiel,DF,2,33,0,0,2,2,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4,940000
20,Sevilla FC,José Ángel Carmona,DF,2,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,330000
20,Sevilla FC,Jesús Navas,DF,2,67,0,0,1,0.5,"['1', '-', '0', 0, 0]",1,0,0,0,0,0.2,5250000
20,Sevilla FC,Marcão,DF,2,0,1,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,4640000
20,Sevilla FC,Fernando Reges,MD,2,100,0,0,16,5.3,"['7', '5', '4', 0, 0]",7,5,4,0,0,3.2,6130000
20,Sevilla FC,Papu Gómez,MD,3,100,0,0,16,5.3,"['6', '5', '5', 0, 0]",6,5,5,0,0,3.2,6150000
20,Sevilla FC,Óliver Torres,MD,3,67,0,1,14,7,"['-', '6', '8', 0, 0]",0,6,8,0,0,2.8,920000
20,Sevilla FC,Delaney,MD,2,33,0,0,8,4,"['5', '-', '3', 0, 0]",5,0,3,0,0,1.6,2320000
20,Sevilla FC,Joan Jordan,MD,1,67,0,0,7,3.5,"['-', '2', '5', 0, 0]",0,2,5,0,0,1.4,4940000
20,Sevilla FC,Isco,MD,1,0,0,0,7,3.5,"['-', '4', '3', 0, 0]",0,4,3,0,0,1.4,9380000
20,Sevilla FC,Gudelj,MD,1,33,0,0,4,4,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8,850000
20,Sevilla FC,Rakitic,MD,3,0,0,0,4,2,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8,5200000
20,Sevilla FC,Pedro Ortiz,MD,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,220000
20,Sevilla FC,Erik Lamela,DL,1,67,0,0,11,3.7,"['9', '-1', '3', 0, 0]",9,-1,3,0,0,2.2,5740000
20,Sevilla FC,Rafa Mir,DL,2,100,0,0,11,3.7,"['2', '8', '1', 0, 0]",2,8,1,0,0,2.2,7950000
20,Sevilla FC,Ocampos,DL,1,33,0,0,8,2.7,"['5', '1', '2', 0, 0]",5,1,2,0,0,1.6,8450000
20,Sevilla FC,En-Nesyri,DL,0,0,0,0,6,2,"['2', '2', '2', 0, 0]",2,2,2,0,0,1.2,7490000
20,Sevilla FC,Iván Romero,DL,0,0,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,270000
20,Sevilla FC,Jesús Corona,DL,0,33,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,5480000
20,Sevilla FC,Munir El Haddadi,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1380000
20,Sevilla FC,Suso,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1740000
